thread_num,wh_num,success,abort,pc_success,pc_abort,mmap_cnt,total_time,log_size,flush_size
Idx: 4096, Prev_cap: 4096, Cur_cap: 8192,  Table:"customer"
Idx: 8192, Prev_cap: 8192, Cur_cap: 16384,  Table:"customer"
Idx: 16384, Prev_cap: 16384, Cur_cap: 32768,  Table:"customer"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 51200, Prev_cap: 51200, Cur_cap: 102400,  Table:"history"
Idx: 65536, Prev_cap: 65536, Cur_cap: 131072,  Table:"order"
Idx: 65536, Prev_cap: 65536, Cur_cap: 131072,  Table:"neworder"
Idx: 1036288, Prev_cap: 1036288, Cur_cap: 2072576,  Table:"orderline"
Idx: 102400, Prev_cap: 102400, Cur_cap: 204800,  Table:"history"
Idx: 131072, Prev_cap: 131072, Cur_cap: 262144,  Table:"order"
Idx: 131072, Prev_cap: 131072, Cur_cap: 262144,  Table:"neworder"
Idx: 2072576, Prev_cap: 2072576, Cur_cap: 4145152,  Table:"orderline"
Idx: 204800, Prev_cap: 204800, Cur_cap: 409600,  Table:"history"
1, 1, 301724,0,0, 0,0,9991,126,30
Idx: 4096, Prev_cap: 4096, Cur_cap: 8192,  Table:"customer"
Idx: 8192, Prev_cap: 8192, Cur_cap: 16384,  Table:"customer"
Idx: 16384, Prev_cap: 16384, Cur_cap: 32768,  Table:"customer"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 51200, Prev_cap: 51200, Cur_cap: 102400,  Table:"history"
Idx: 65536, Prev_cap: 65536, Cur_cap: 131072,  Table:"order"
Idx: 65536, Prev_cap: 65536, Cur_cap: 131072,  Table:"neworder"
Idx: 1036288, Prev_cap: 1036288, Cur_cap: 2072576,  Table:"orderline"
Idx: 102400, Prev_cap: 102400, Cur_cap: 204800,  Table:"history"
Idx: 131072, Prev_cap: 131072, Cur_cap: 262144,  Table:"order"
Idx: 131072, Prev_cap: 131072, Cur_cap: 262144,  Table:"neworder"
Idx: 2072576, Prev_cap: 2072576, Cur_cap: 4145152,  Table:"orderline"
Idx: 204800, Prev_cap: 204800, Cur_cap: 409600,  Table:"history"
1, 1, 285307,0,0, 0,0,9992,119,29
Idx: 4096, Prev_cap: 4096, Cur_cap: 8192,  Table:"customer"
Idx: 8192, Prev_cap: 8192, Cur_cap: 16384,  Table:"customer"
Idx: 16384, Prev_cap: 16384, Cur_cap: 32768,  Table:"customer"
Idx: 518144, Prev_cap: 518144, Cur_cap: 1036288,  Table:"orderline"
Idx: 51200, Prev_cap: 51200, Cur_cap: 102400,  Table:"history"
Idx: 65536, Prev_cap: 65536, Cur_cap: 131072,  Table:"order"
Idx: 65536, Prev_cap: 65536, Cur_cap: 131072,  Table:"neworder"
Idx: 1036288, Prev_cap: 1036288, Cur_cap: 2072576,  Table:"orderline"
Idx: 102400, Prev_cap: 102400, Cur_cap: 204800,  Table:"history"
Idx: 131072, Prev_cap: 131072, Cur_cap: 262144,  Table:"order"
Idx: 131072, Prev_cap: 131072, Cur_cap: 262144,  Table:"neworder"
Idx: 2072576, Prev_cap: 2072576, Cur_cap: 4145152,  Table:"orderline"
Idx: 204800, Prev_cap: 204800, Cur_cap: 409600,  Table:"history"
1, 1, 302792,0,0, 0,0,9992,127,31
Idx: 4096, Prev_cap: 4096, Cur_cap: 8192,  Table:"customer"
Idx: 8192, Prev_cap: 8192, Cur_cap: 16384,  Table:"customer"
Idx: 16384, Prev_cap: 16384, Cur_cap: 32768,  Table:"customer"
Idx: 2072576, Prev_cap: 2072576, Cur_cap: 4145152,  Table:"orderline"
Idx: 204800, Prev_cap: 204800, Cur_cap: 409600,  Table:"history"
Idx: 262144, Prev_cap: 262144, Cur_cap: 524288,  Table:"order"
Idx: 262144, Prev_cap: 262144, Cur_cap: 524288,  Table:"neworder"
4, 1, 440275,779618,0, 0,0,9997,136,40
Idx: 4096, Prev_cap: 4096, Cur_cap: 8192,  Table:"customer"
Idx: 8192, Prev_cap: 8192, Cur_cap: 16384,  Table:"customer"
Idx: 16384, Prev_cap: 16384, Cur_cap: 32768,  Table:"customer"
Idx: 2072576, Prev_cap: 2072576, Cur_cap: 4145152,  Table:"orderline"
Idx: 204800, Prev_cap: 204800, Cur_cap: 409600,  Table:"history"
Idx: 262144, Prev_cap: 262144, Cur_cap: 524288,  Table:"order"
